"County","Site.Code","Name","Category","Alias","Primary.Watershed","Secondary.Watershed","Watershed.Code","Recreational.Fishing.Area","NS.Mapbook.Reference","Topology.Map.Reference","UTM.Zone","Easting","Northing","Captured.Date","Captured.By","Species.Name","Notes","Capture.Method","Origin","Effort","Effort.Unit","Number.Caught","Catch.Unit.Effort","Average.Length..cm.","Average.Weight..g.","Historical","Surface.Area..ha."
"Yarmouth",80,"AGARD","Lake","","Tusket","Annis River","EA4G",4,"81Z2","20O16",20,259140,4867120,"01 Jan 2000","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",84,"DOCTORS","Lake","","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,250975,4863760,"01 Jan 1947","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",84,"DOCTORS","Lake","","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,250975,4863760,"01 Jan 1978","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",84,"DOCTORS","Lake","","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,250975,4863760,"26 Aug 1981","","Chain Pickerel",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",113.3
"Yarmouth",958,"ISLAND","Pond","UTLEY","Missaguas","Shore Direct","BTSD",4,"81Y2","20O16",19,728995,4864740,"03 Aug 1981","","Chain Pickerel",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",43.8
"Yarmouth",959,"TWO ISLAND","Lake","THREE ISLAND","Meteghan","Salmon River (Digby)","DA1B",4,"76Z5","21B01",20,253914,4879880,"01 Jan 1976","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",963,"SPECTACLE","Lake","SOUTH CORNING","Tusket","Cedar Lake (un-named river)","EA6B",4,"76Z5","21B01",20,252009,4879340,"01 Jan 1989","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",965,"SECOND","Lake","SOLOMAN","Tusket","Tusket River","EA3D",4,"77X5","21A04",20,282367,4878720,"01 Jan 1978","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",965,"SECOND","Lake","SOLOMAN","Tusket","Tusket River","EA3D",4,"77X5","21A04",20,282367,4878720,"29 Jul 1986","","Chain Pickerel",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",969,"RAYNARDS","Lake","","Tusket","Tusket River","EA3HH",4,"82V1","20P13",20,265883,4871840,"01 Jan 1995","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",970,"PEARL","Lake","","Tusket","Tusket River","EA3",4,"77W5","21A04",20,274114,4880300,"11 Aug 2010","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",973,"MINGO BECK","Lake","","Tusket","Ste Anne du Ruisseau","EA2",4,"82W3","20P13",20,267067,4861810,"01 Jan 1965","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",974,"MILO","Lake","MILTON","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,249707,4861110,"01 Jan 1947","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",974,"MILO","Lake","MILTON","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,249707,4861110,"01 Jan 1978","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",974,"MILO","Lake","MILTON","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,249707,4861110,"29 Jul 1986","","Chain Pickerel",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",58.7
"Yarmouth",974,"MILO","Lake","MILTON","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,249707,4861110,"05 Jun 1998","","Chain Pickerel",NA,"100 ft gill net","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",975,"MARCEL","Lake","","Tusket","Ste Anne du Ruisseau","EA2",4,"82W3","20P13",20,267426,4863150,"01 Jan 1965","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",981,"DUCK","Pond","WESTERN DUCK POND","Tusket","Ste Anne du Ruisseau","EA2",4,"81Y3","20P13",20,265784.04,4860110.03,"01 Jan 1965","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",985,"BUNKERS","Lake","","Tusket","Ohio Millstream Brook","EA5",4,"81Z2","20O16",20,252796,4867570,"01 Jan 1942","","Smallmouth Bass",NA,"unknown","Legal Introduction",NA,"",NA,NA,NA,NA,"True",NA
"Yarmouth",987,"BEAVERHOUSE","Lake","","Tusket","Tusket River","EA3F",4,"77W5","21A04",20,275554,4881070,"11 Aug 2010","","Smallmouth Bass",NA,"angling","Illegal Introduction",1.5,"Hours",2,1.333,NA,NA,"True",NA
"Lunenburg",984,"CHURCH","Lake","","LaHave","LaHave River","EF2G4",3,"65Y5","21A10",20,372687,4933980,"03 Jul 2013","dewardm","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Cumberland",19,"GILBERT","Lake","","Kelley, Maccan and Hebert","River Hebert","DL1L",6,"37W1","21H08",20,395276,5036530,"24 Jun 2015","leblanje","Smallmouth Bass",NA,"angling","Illegal Introduction",1,"Hours",1,1,NA,NA,"False",NA
"Queens",987,"ROBERTSON","Lake","","Mersey","Shore Direct","EDSD12",4,"84W3","20P15",20,347812,4860320,"09 Nov 2015","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",927,"KINSAC","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CC",3,"58Y4","11D13",20,448514,4963700,"01 Jan 2013","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Hants",44,"SHUBENACADIE","River","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",5,"","11E03",20,468889,4994952,"28 Jun 2012","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",27,"QUINAN","River","","Tusket","Tusket River","EA3B",4,"","20P13",20,272859,4866841,"22 May 2012","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",11,"LAKE PAUL","Brook","","LaHave","LaHave River","EF2G17",5,"","21A15",20,367315,4965251,"20 May 2012","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",51,"GEORGE","Lake","LAKE GEORGE","Roseway and Sable and Jordan","Shore Direct","ECSD",4,"83X4","20P14",20,315224,4852430,"08 Aug 2012","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",927,"KINSAC","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CC",3,"58Y4","11D13",20,448514,4963700,"25 Apr 2012","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",955,"EGMONT","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1WW",3,"59X1","11E03",20,476493,4982830,"24 Apr 2011","leblanje","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",927,"KINSAC","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CC",3,"58Y4","11D13",20,448514,4963700,"05 Sep 2011","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",84,"POWDER MILL","Lake","FISH","Shubenacadie and Stewiacke","Shubenacadie River","DG1EE",3,"58Y5","11D13",20,451630,4958120,"24 Aug 2011","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",11,"LAKE PAUL","Brook","","LaHave","LaHave River","EF2G17",5,"","21A15",20,367315,4965251,"20 Aug 2011","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",51,"GEORGE","Lake","LAKE GEORGE","Roseway and Sable and Jordan","Shore Direct","ECSD",4,"83X4","20P14",20,315224,4852430,"03 Sep 2011","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",41,"BAR","Lake","","Mersey","Shore Direct","EDSD4",4,"79X5","21A02",20,362038,4874090,"05 Sep 2011","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",927,"KINSAC","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CC",3,"58Y4","11D13",20,448514,4963700,"20 Mar 2010","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Colchester",36,"SHORTTS","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CCC",6,"49W1","11E03",20,475023,5007340,"28 Mar 2010","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",955,"EGMONT","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1WW",3,"59X1","11E03",20,476493,4982830,"02 Apr 2010","leblanje","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Hants",44,"SHUBENACADIE","River","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",5,"","11E03",20,468889,4994952,"28 Jun 2009","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",13,"BONAVENTURE","Lake","","Meteghan","Meteghan River","DA2A",4,"","21B01",19,728549,4895985,"01 Jan 1994","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",28,"SETH","Lake","","Meteghan","Meteghan River","DA2A",4,"","",19,729147,4898175,"01 Jan 1994","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",20,"GRIFFITHS","Lake","","Meteghan","Meteghan River","DA2M",4,"","21A05",20,262423,4915192,"01 Jan 1998","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",26,"PARTRIDGE ISLAND","Lake","","Meteghan","Meteghan River","DA2P",4,"","21A05",20,263746,4915418,"01 Jan 1992","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",29,"EDWARD","Lake","","Tusket","Annis River","EA4B",4,"77V4","21A04",20,261999,4883707,"01 Jan 1991","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",35,"SCOTTS","Lake","","Tusket","Annis River","EA4B",4,"","21A04",20,261935,4885916,"01 Jan 2001","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",31,"HOOPERS","Lake","","Tusket","Annis River","EA4G",4,"","20P13",20,260694,4870412,"01 Jan 1980","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",904,"MORRIS","Lake","","Sackville","Cow Bay River","EJ1",3,"68V2","11D12",20,460572,4944360,"01 Jan 2000","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",903,"MUDDY","Pond","","Shubenacadie and Stewiacke","Shubenacadie River","DG1EE",3,"58Y5","11D13",20,451717,4959620,"01 Jan 2000","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",875,"SHUBENACADIE GRAND","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"58Y2","11D13",20,452609,4973120,"01 Jan 1997","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Hants",44,"SHUBENACADIE","River","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",5,"","11E03",20,468889,4994952,"01 Jan 2010","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",1,"GEORGE","Lake","","Gaspereau","Gaspereau/Black River","DD1K",5,"56Y2","21A15",20,365921,4977160,"01 Jan 2000","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",167,"GULLY","Lake","","LaHave","LaHave River","EF2G",3,"","21A10",20,373146,4960592,"01 Jan 2010","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Pictou",987,"BLACK","Lake","","East, Middle, West (Pictou)","East River (Pictou)","DP3D",2,"40Y3","11E07",20,525124,5025470,"01 Jan 1998","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Pictou",57,"LONG","Lake","","East, Middle, West (Pictou)","East River (Pictou)","DP3",2,"40Y3","11E07",20,530052,5022310,"01 Jan 2010","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",971,"LOUIS","Lake","","Mersey","Shore Direct","EDSD14",4,"84V3","20P15",20,345298,4861980,"01 Jan 1996","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",67,"JORDAN FALLS","Pond","POND NEAR JORDAN RIVER FALLS","Roseway and Sable and Jordan","Jordan River","EC2A",4,"","",20,320740,4854280,"01 Jan 1995","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",60,"VAUGHAN","Lake","","Tusket","Tusket River","EA3",4,"82V2","20P13",20,262489,4865810,"01 Jan 1995","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",34,"SALMON","Lake","","Tusket","Annis River","EA4",4,"81Z3","20O16",20,257373,4861620,"01 Jan 1976","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",966,"SECOND","Lake","","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,250219,4862270,"01 Jan 1978","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",70,"SUNDAY","Lake","","Tusket","Tusket River","EA3H16",4,"77X3","21A04",20,276744,4887880,"31 Jul 2015","bowencw","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Cape Breton",31,"GILLIS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14X4","11K01",20,708944,5105020,"01 Jan 2009","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",20,"GRIFFITHS","Lake","","Meteghan","Meteghan River","DA2M",4,"","21A05",20,262423,4915192,"01 Jan 1998","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",95,"LAC A VICTOR","Lake","","Meteghan","Meteghan River","DA2M",4,"70Z4","21B08",19,736679,4910876,"01 Jan 1994","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",54,"MIDWAY","Lake","","Missaguas","Shore Direct","BTSD",4,"62Z5","21B09",20,258431,4934980,"01 Jan 1999","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",984,"BELL","Lake","","Sackville","Cow Bay River","EJ1D",3,"67Z2","11D12",20,459602,4946950,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",967,"CRANBERRY","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"68V2","11D11",20,460547,4948490,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",957,"EAST PINE ISLAND POND","Lake","","Sackville","McIntosh Run","EJ6",3,"67Z4","11D12",20,455518,4936810,"01 Jan 2007","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",119,"FIRST","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1EE",3,"58Y5","11D13",20,447463,4957750,"01 Jan 1978","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",942,"GOVERNOR","Lake","","East (Sheet Harbour)","East River (Sheet Harbour)","EM1G",3,"50Y1","11E02",20,525879.64,5007289.84,"01 Jan 2002","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",238,"HAMILTON","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CC",3,"58X4","11D13",20,444187,4965400,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",988,"morris","Lake","","Sackville","Dartmouth Lakes","EJ2",3,"67Z2","11D12",20,455888,4947530,"01 Jan 1946","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",121,"LONG","Lake","","Sackville","McIntosh Run","EJ6",3,"67Y3","11D12",20,449172,4941310,"01 Jan 1998","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",915,"LONG","Pond","","Sackville","McIntosh Run","EJ6",3,"67Z4","11D12",20,454139,4936150,"01 Jan 2005","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",20,"LOON","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"67Z1","11D12",20,460023,4949970,"01 Jan 1984","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",904,"MORRIS","Lake","","Sackville","Cow Bay River","EJ1",3,"68V2","11D12",20,460572,4944360,"01 Jan 1975","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",890,"POWERS","Pond","","Sackville","McIntosh Run","EJ6",3,"67Z4","11D12",20,455943,4936070,"01 Jan 2007","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",3,"RED BRIDGE","Pond","MIC MAC","Sackville","Dartmouth Lakes","EJ2",3,"67Z2","11D12",20,456903,4948719,"01 Jan 2004","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",39,"SACKVILLE","River","","Sackville","Sackville River","EJ4",3,"58X5","11D13",20,447856,4954411,"01 Jan 1990","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",38,"SANDY","Lake","LITTLE SANDY","Sackville","Sackville River","EJ4M",3,"58X5","11D13",20,439409,4956370,"01 Jan 2000","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",878,"SETTLE","Lake","","Sackville","Cow Bay River","EJ1B",3,"67Z2","11D12",20,459973,4947430,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",875,"SHUBENACADIE GRAND","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"58Y2","11D13",20,452609,4973120,"01 Jan 1961","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",866,"THIRD","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1EE",3,"58Y5","11D13",20,449780,4960120,"01 Jan 1970","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",857,"WEAVERS SOUTH","Lake","","Sackville","Pennant River","EJ8B",3,"67Y4","11D12",20,449354,4936620,"01 Jan 2002","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Hants",18,"COGMAGUN","River","","Kennetcook","Cogmagun River","DF9E",5,"","21H1",20,413394,4993581,"01 Jan 1996","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Hants",3,"NINE MILE","River","","Shubenacadie and Stewiacke","Shubenacadie River","DG1N",5,"","11D14",20,460392,4981367,"01 Jan 2010","leblanje","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Hants",44,"SHUBENACADIE","River","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",5,"","11E03",20,468889,4994952,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",1,"GEORGE","Lake","","Gaspereau","Gaspereau/Black River","DD1K",5,"56Y2","21A15",20,365921,4977160,"01 Jan 1972","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",4,"LUMSDEN","Pond","","Gaspereau","Gaspereau/Black River","DD1",5,"47W5","21H01",20,390457,4985860,"01 Jan 1967","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",56,"METHALS","Lake","","Gaspereau","Gaspereau/Black River","DD1",5,"57V1","21A16",20,386975,4979410,"01 Jan 1967","","Smallmouth Bass",NA,"angler report","Legal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",15,"Silver","Lake","LAKEVILLE","Gaspereau","Cornwallis River","DD2B",5,"46Z3","21H02",20,374525,4996810,"01 Jan 1992","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",87,"BRANCH","Lake","","Herring Cove and Medway","Petite Riviere","EE1R",3,"73Z5","21A02",20,376894,4900354,"01 Jan 1997","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",58,"DEAN CHAPTER","Lake","","Gaspereau","Gaspereau/Black River","DD1T",3,"57V3","21A16",20,388029,4971064,"01 Jan 1967","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",94,"HUNTS","Lake","","Gold","Gold River","EG2M",3,"","21A15",20,380714,4961406,"01 Jan 1995","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",971,"INDIAN","Lake","","LaHave","LaHave River","EF2G",3,"65Y4","21A10",20,371017,4935750,"01 Jan 1998","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",37,"WILLIAM","Lake","","LaHave","LaHave River","EF2G22",3,"65Y4","21A10",20,369187,4939310,"01 Jan 2002","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",177,"LAWSON","Lake","","Gold","Gold River","EG2",3,"66V1","21A09",20,385157,4953533,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",969,"LEWIE","Lake","","Herring Cove and Medway","Petite Riviere","EE1K",3,"73Y4","21A07",20,367858,4911200,"01 Jan 2002","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",99,"RANDALL","Lake","","LaHave","Marsh Brook","EF1C",3,"73Z2","21A07",20,379131,4922060,"01 Jan 1999","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",56,"ROCKY","Lake","","Herring Cove and Medway","Medway River","EE2B",3,"73Y5","21A07",20,370034,4902770,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",166,"ROUND","Lake","","Gold","Mushamush River","EG4G",3,"","",20,387358,4925673,"01 Jan 1999","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",13,"SEFFERN","Lake","","Gold","Gold River","EG2G",3,"66V2","21A09",20,387124,4948550,"01 Jan 2002","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",50,"MERSEY","River","","Mersey","Mersey River","ED1",4,"79W3","21A02",20,345606,4889023,"01 Jan 1995","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",988,"CHURCHOVER","Lake","","Roseway and Sable and Jordan","Shore Direct","ECSD20",4,"87W1","20P11",20,308139,4842000,"01 Jan 2002","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",31,"HOOPERS","Lake","","Tusket","Annis River","EA4G",4,"","20P13",20,260694,4870412,"01 Jan 2000","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",966,"SECOND","Lake","","Tusket","Ohio Millstream Brook","EA5",4,"81Y3","20O16",20,250219,4862270,"01 Jan 1947","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",9,"METEGHAN","River","","Meteghan","Meteghan River","DA2",4,"","21B01",19,729823,4900175,"01 Jan 1979","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",24,"CLARE","Lake","NEGRO","Meteghan","Meteghan River","DA2C",4,"76Y2","21B01",20,251881,4898290,"01 Jan 1979","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",977,"LAC A PATRICE","Lake","","Meteghan","Meteghan River","DA2E",4,"77V1","21A04",20,264178,4902660,"01 Jan 1979","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",15,"COMEAU","Lake","","Meteghan","Meteghan River","DA2E",4,"71V5","21A04",20,261397,4904280,"01 Jan 1979","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",45,"TICKEN","Lake","","Meteghan","Salmon River (Digby)","DA1F",4,"77V2","21A04",20,261437,4893780,"01 Jan 1979","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",72,"SNARE","Lake","SNARL","Tusket","Annis River","EA4C",4,"77V3","21A04",20,262136,4887650,"01 Jan 1948","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
